,uri,track,playlist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
233,spotify:track:1UotQ5kMAEiCJVisAVkxOh,In Betweenin',1,upbeat,0.705,0.8240000000000001,2,-4.825,1,0.0347,0.18,0,0.0901,0.925,146.999
234,spotify:track:18RdChpgvaAO7GXDjLks2B,Friends,1,upbeat,0.747,0.537,10,-5.76,1,0.0413,0.198,1.26E-05,0.18,0.453,97.056
235,spotify:track:1tNJrcVe6gwLEiZCtprs1u,3 Nights,1,upbeat,0.8150000000000001,0.518,7,-6.594,0,0.0897,0.223,0,0.10400000000000001,0.877,151.891
236,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,1,upbeat,0.878,0.525,5,-6.832,1,0.057800000000000004,0.183,0,0.0714,0.6940000000000001,112.022
237,spotify:track:5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),1,upbeat,0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919
238,spotify:track:1mMvahhW2Oz9waG8UTQnI4,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],1,upbeat,0.58,0.804,9,-4.618,1,0.0279,0.0304,0.0035900000000000003,0.105,0.137,126.005
239,spotify:track:2xytFpmHqcz6UHp1sh0SoR,Hold On Tight,1,upbeat,0.722,0.59,2,-7.5120000000000005,1,0.043500000000000004,0.0264,0,0.07930000000000001,0.368,104.931
24,spotify:track:5joZkgTCteYR5SWvSesUSQ,Black Heart (feat. The Dap-Kings),3,upbeat,0.852,0.76,1,-4.026,1,0.0849,0.0539,3.0799999999999996e-05,0.151,0.584,121.672
240,spotify:track:07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,1,upbeat,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.47800000000000004,95.927
241,spotify:track:24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),1,upbeat,0.672,0.855,9,-3.7640000000000002,1,0.0397,0.021,0,0.323,0.646,123.056
242,spotify:track:5pE4OLVJh5rjaLERbUgBB2,Be Kind,1,upbeat,0.929,0.67,8,-3.977,1,0.0488,0.068,0,0.318,0.9380000000000001,120.935
243,spotify:track:49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,1,upbeat,0.6960000000000001,0.686,5,-6.113,0,0.0309,0.262,0,0.17400000000000002,0.7000000000000001,115.982
244,spotify:track:1nAvS4GbkxR7iISU5ZfLPf,YES,1,upbeat,0.5630000000000001,0.583,7,-7.302,1,0.031,0.006580000000000001,0,0.10200000000000001,0.525,91.899
245,spotify:track:0xLf1SbCnuFfBRbDNauT5b,Slow Clap (with Saweetie),1,upbeat,0.74,0.638,7,-5.327,1,0.192,0.034800000000000005,0,0.08650000000000001,0.792,92.982
246,spotify:track:2iRniYXjMHKmwXqA2jYXP7,Think About Things,1,upbeat,0.871,0.341,3,-8.932,0,0.057600000000000005,0.031100000000000003,0.000124,0.0838,0.612,127.001
247,spotify:track:4NexTaCZZ7Ehnf03A6SVjt,Dandelion,1,upbeat,0.8,0.66,0,-4.9030000000000005,1,0.158,0.158,0.02,0.14,0.634,117.923
248,spotify:track:3U2imIBWN0BnTS516Lhjfr,Sunday Smile,1,upbeat,0.686,0.654,11,-6.73,1,0.0472,0.541,0,0.111,0.395,124.647
249,spotify:track:4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,1,upbeat,0.852,0.6980000000000001,9,-7.206,1,0.0629,0.00839,1.03E-06,0.07730000000000001,0.324,113.039
25,spotify:track:3JbqwFY5q0ORO3siv5zL3A,Smooth Sailin',3,upbeat,0.641,0.721,11,-6.788,0,0.0451,0.41300000000000003,7.15E-06,0.246,0.753,67.055
250,spotify:track:53kWAAfx7IopXRa31MQHB8,Good Vibes,1,upbeat,0.558,0.877,10,-3.392,1,0.145,0.274,0,0.162,0.762,99.988
251,spotify:track:4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),1,upbeat,0.614,0.839,0,-4.143,1,0.0702,0.0291,0,0.112,0.657,182.123
252,spotify:track:5ri4zqtWhG07hIuNNDWP76,Fly Away,1,upbeat,0.806,0.513,4,-6.208,1,0.0685,0.217,0,0.217,0.503,124.988
253,spotify:track:5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,1,upbeat,0.727,0.626,7,-8.415,1,0.0726,0.046900000000000004,2.58E-05,0.126,0.322,86.97
254,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),1,upbeat,0.677,0.6960000000000001,0,-6.181,1,0.11900000000000001,0.321,0,0.42,0.464,90.03
255,spotify:track:5PYQUBXc7NYeI1obMKSJK0,Never Really Over,1,upbeat,0.77,0.882,8,-4.792,1,0.060200000000000004,0.194,0,0.316,0.385,99.991
256,spotify:track:5hlwCtGdtDBzXeMBJpD5IK,Toast,1,upbeat,0.548,0.806,1,-7.249,1,0.06280000000000001,0.0448,0,0.126,0.749,189.996
257,spotify:track:3oiLlbBynuErymca4Dwp5H,Get To Know You,1,upbeat,0.761,0.6950000000000001,5,-4.048,1,0.0886,0.07830000000000001,0,0.14,0.6900000000000001,118.004
258,spotify:track:7GajHE5z66qqmzTrKVFCab,Take Care of You,1,upbeat,0.66,0.667,11,-6.87,1,0.047400000000000005,0.14100000000000001,5.26E-05,0.107,0.452,114.901
259,spotify:track:5id3Rqn7SPj1LX4FfY4nGz,Together,1,upbeat,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.09290000000000001,0.199,180.007
26,spotify:track:2ci0iVkQu5Bh3sOUmiuEPF,The Way You Do The Things You Do,3,upbeat,0.599,0.55,11,-9.777,1,0.0304,0.307,1.64E-05,0.15,0.786,123.54
260,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,Budapest,1,upbeat,0.717,0.455,5,-8.303,1,0.027600000000000003,0.08460000000000001,0,0.11,0.389,127.812
261,spotify:track:0v1x6rN6JHRapa03JElljE,Dynamite,1,upbeat,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044
262,spotify:track:3DXdjHnePKnh6oXw2ZgGSl,Smile,1,upbeat,0.783,0.912,0,-3.713,1,0.243,0.0238,0,0.339,0.749,98.025
263,spotify:track:6pU7kdmhRvhc8twYRl14bD,Somebody,1,upbeat,0.721,0.763,5,-4.748,1,0.038200000000000005,0.0017800000000000001,0.00023799999999999998,0.0945,0.436,117.981
264,spotify:track:140XpWSdJ0jZEbLj9iVnPA,The Best Days (feat. Tabitha),1,upbeat,0.667,0.8270000000000001,11,-5.631,1,0.0368,0.0863,0,0.0565,0.5730000000000001,107.95
265,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,1,upbeat,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.00026199999999999997,0.0558,0.538,100.012
266,spotify:track:5NUXE8W12lWcUXgJRCjeEw,One Too Many,1,upbeat,0.6970000000000001,0.535,4,-6.504,1,0.068,0.247,0,0.5690000000000001,0.594,82.959
267,spotify:track:0roOLcll6SSTYZwsQFmXqP,Let Me Move You - From the Netflix film Work It,1,upbeat,0.624,0.628,4,-6.582,0,0.0408,0.0112,0.019100000000000002,0.0814,0.772,114.556
268,spotify:track:1I42QMyWviQKegiQRGim0S,Over It,1,upbeat,0.747,0.8290000000000001,11,-6.157,0,0.106,0.101,0,0.168,0.793,119.982
269,spotify:track:0DmAvNCAK08oCi7miSZUIY,Lasting Lover,1,upbeat,0.676,0.786,1,-4.529,1,0.0478,0.197,0,0.09430000000000001,0.483,125.983
27,spotify:track:3axZhjWYerBhaovH5MlkTZ,Make Me Yours,3,upbeat,0.711,0.492,3,-8.119,1,0.0325,0.454,1.45E-05,0.126,0.868,107.917
270,spotify:track:6J7U49QGecWb3WqIqfSYc0,Year of the Young,1,upbeat,0.611,0.88,7,-6.571,0,0.0378,0.0008169999999999999,1.01E-05,0.059800000000000006,0.771,144.996
271,spotify:track:43Hit5V2BpPq2vxvca3ysc,Lean On Me,1,upbeat,0.799,0.419,6,-7.99,1,0.17400000000000002,0.41200000000000003,0,0.203,0.716,156.055
272,spotify:track:4y3OI86AEP6PQoDE6olYhO,Sucker,1,upbeat,0.842,0.734,1,-5.065,0,0.058800000000000005,0.0427,0,0.106,0.9520000000000001,137.958
273,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,All You Need To Know (feat. Calle Lehmann),1,upbeat,0.513,0.788,0,-4.629,1,0.0364,0.009680000000000001,0,0.11,0.234,139.987
274,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,So Close,1,upbeat,0.7000000000000001,0.872,10,-5.896,1,0.0666,0.121,7.08E-06,0.10300000000000001,0.761,125.03
275,spotify:track:7k6tAZp4m93oswrPqSfBbc,On Me (feat. Ava Max),1,upbeat,0.548,0.721,8,-4.466,1,0.0472,0.0119,0,0.216,0.594,177.918
276,spotify:track:7jqXDgGWkV4w2ctdb2g59o,At Least I Had Fun,1,upbeat,0.794,0.706,5,-6.066,0,0.038200000000000005,0.198,0,0.0536,0.908,116.032
277,spotify:track:5bZlKUqFIf0uM3MW03bhlG,One More (feat. Nile Rodgers),1,upbeat,0.722,0.784,5,-4.662,0,0.0819,0.00668,5.31E-06,0.467,0.768,119.988
278,spotify:track:76nqCfJOcFFWBJN32PAksn,Kings & Queens,1,upbeat,0.638,0.6880000000000001,1,-4.056,0,0.0407,0.007750000000000001,0,0.126,0.434,129.856
279,spotify:track:0VrgIjDkmDwlgZk54Try2u,Little Bit Of Love,1,upbeat,0.659,0.801,7,-4.234,1,0.043500000000000004,0.0636,0,0.341,0.334,105.991
28,spotify:track:3SWZ9fHtWMxwkFok5qhhpO,Can You Get To That,3,upbeat,0.6890000000000001,0.8300000000000001,8,-8.774000000000001,1,0.0954,0.539,0,0.0882,0.8150000000000001,140.732
280,spotify:track:6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,1,upbeat,0.461,0.834,2,-4.868,1,0.0989,0.023200000000000002,1.14E-05,0.14,0.47100000000000003,135.007
281,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,Shower,1,upbeat,0.6990000000000001,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.28500000000000003,0.121,119.987
282,spotify:track:2jZIfoe48eUeOEnP9Ho4h2,No One Compares To You,1,upbeat,0.7030000000000001,0.748,1,-6.047,1,0.043500000000000004,0.123,0,0.06420000000000001,0.625,111.943
283,spotify:track:58jecLK0epwMLr9cy5vFUy,Hold You Tonight (with Chris Lane),1,upbeat,0.467,0.795,11,-3.6,1,0.0687,0.10200000000000001,0,0.264,0.47200000000000003,163.837
284,spotify:track:0OJN2A3Qyvd7pwSF0AIteC,Keep You Mine,1,upbeat,0.81,0.788,10,-3.6630000000000003,1,0.044700000000000004,0.267,0.00017199999999999998,0.196,0.845,135.991
285,spotify:track:4WEojtwHd0MUF3sPz5ITAj,Little Bit Of Love - Indian Summer Remix,1,upbeat,0.708,0.758,7,-4.453,1,0.0367,0.013300000000000001,1.0399999999999999e-05,0.418,0.272,101.017
286,spotify:track:5c0lWlmIyCq7hzBhpZasYL,Weekend Vibe,1,upbeat,0.6880000000000001,0.742,5,-6.3629999999999995,1,0.049600000000000005,0.009120000000000001,1.37E-06,0.186,0.74,110.026
287,spotify:track:0z4kyKuFGmUV7WQ7gB1sAp,Goliath,1,upbeat,0.528,0.833,9,-6.19,1,0.0514,0.000414,1.23E-06,0.068,0.46,127.998
288,spotify:track:614OkajfRPH8V0ugNQnduP,Upside Down,1,upbeat,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038
289,spotify:track:6rAGFY9D3ah6Lb7fUgbNNH,Fake A Smile,1,upbeat,0.447,0.553,0,-4.817,1,0.0322,0.212,0,0.165,0.252,149.877
29,spotify:track:4k6WZXbHUFEZR02X9FhOuT,Sure Don't Miss You,3,upbeat,0.664,0.586,4,-7.985,0,0.028300000000000002,0.334,2.96E-06,0.16,0.727,102.991
290,spotify:track:7cdy4PbCdDZZNjyxoZyE0c,Vacation,1,upbeat,0.739,0.754,8,-5.034,1,0.035,0.0431,0,0.0999,0.793,150.017
291,spotify:track:35MKhw2YBKApmD7fAnPERC,Faith (with Dolly Parton) [feat. Mr. Probz],1,upbeat,0.547,0.795,8,-3.721,1,0.0489,0.145,0,0.11,0.723,118.118
292,spotify:track:1z1XegUChLLQfcbtIK8ABn,Body Back (feat. Maia Wright),1,upbeat,0.686,0.8300000000000001,8,-4.437,1,0.0369,0.09480000000000001,1.33E-06,0.182,0.486,123.032
293,spotify:track:4PkIDTPGedm0enzdvilLNd,Sixteen,1,upbeat,0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919
294,spotify:track:15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),1,upbeat,0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.06620000000000001,0.47400000000000003,105.159
295,spotify:track:6LS5QB8GW8raREqEEQPEMs,Forgive Me Friend,1,upbeat,0.589,0.783,1,-6.069,1,0.0318,0.000927,1.12E-06,0.187,0.622,127.92
296,spotify:track:6SFStUDQZNaGPKWOx9ZiJB,2002,1,upbeat,0.6970000000000001,0.683,1,-2.8810000000000002,0,0.117,0.037200000000000004,0,0.137,0.603,96.133
297,spotify:track:6Yx181fZzA0YE2EkUsYruq,Big Plans,1,upbeat,0.6930000000000001,0.604,11,-5.279,1,0.0427,0.0668,0,0.114,0.651,75.014
298,spotify:track:6Q3K9gVUZRMZqZKrXovbM2,I'll Wait,1,upbeat,0.611,0.651,1,-6.973,1,0.0587,0.148,1.84E-05,0.105,0.357,122.983
299,spotify:track:4XI5GjQ6zcJXsDnuyOGGEa,Look For The Good - Single Version,1,upbeat,0.71,0.615,0,-8.23,1,0.133,0.038400000000000004,0,0.28300000000000003,0.746,90.263
3,spotify:track:5usNPz6U1acDrkUYekGYDY,Then He Kissed Me,3,upbeat,0.44,0.682,4,-7.416,1,0.0373,0.681,3.3299999999999996e-05,0.20700000000000002,0.626,135.917
30,spotify:track:7FS541dJh3iQAEXEZoDhE6,Twistin' the Night Away,3,upbeat,0.458,0.801,9,-7.83,1,0.0565,0.6910000000000001,0,0.328,0.93,160.547
300,spotify:track:0xF4pgg7PrOG1HccKenJYz,Funeral,5,sad,0.215,0.263,11,-14.416,1,0.0378,0.9470000000000001,0.00028000000000000003,0.09190000000000001,0.307,172.332
301,spotify:track:2AF5Kzxb4pz7j79Ity84pP,Night Shift,5,sad,0.48,0.31,9,-7.8870000000000005,1,0.0258,0.312,1.47E-05,0.113,0.16,86.149
302,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,Liability,5,sad,0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67
303,spotify:track:5tJyCOoPuQ7bwXoD6FawWc,Paris,5,sad,0.47700000000000004,0.108,4,-16.484,0,0.0446,0.978,0.000754,0.153,0.242,118.855
304,spotify:track:3HPpOFmDibEO06Z2q4ZN5u,I Always Wanna Die (Sometimes),5,sad,0.376,0.47300000000000003,4,-5.636,1,0.0325,0.00527,0.0016200000000000001,0.123,0.0398,148.835
305,spotify:track:2ZWlPOoWh0626oTaHrnl2a,Ivy,5,sad,0.5670000000000001,0.388,9,-9.579,0,0.038400000000000004,0.782,0.000309,0.248,0.452,116.362
306,spotify:track:58fhd4lGAudPcnfY9oenp1,Without Me,5,sad,0.47000000000000003,0.35100000000000003,7,-9.385,1,0.034,0.757,1.32E-06,0.556,0.392,152.013
307,spotify:track:2WZ3zMVFxuC5i20jQrnPyE,Runaway,5,sad,0.422,0.302,11,-9.214,1,0.037200000000000004,0.629,7.829999999999999e-05,0.10400000000000001,0.123,114.089
308,spotify:track:7iBSkXB0pTvZasOLf0Qxk9,Autumn Leaves - Deluxe Edition,5,sad,0.555,0.257,10,-12.637,1,0.029900000000000003,0.892,1.42E-06,0.124,0.431,89.013
309,spotify:track:2Wu8pRt6ecpSYnCsz2P8A4,You Don't Love Me (Like You Used To),5,sad,0.683,0.637,5,-8.496,0,0.0269,0.586,0.005710000000000001,0.116,0.595,116.979
31,spotify:track:74JdR9aXE6I74oS1BVRsvb,O-o-h Child,3,upbeat,0.488,0.754,5,-7.95,0,0.0381,0.0015400000000000001,2.42E-05,0.678,0.664,88.369
310,spotify:track:5n32lvqZjFkqUczA5zclaF,HOW DO YOU HOLD WHAT HURTS,5,sad,0.41100000000000003,0.367,3,-8.444,1,0.0438,0.846,8.17E-05,0.10300000000000001,0.492,119.416
311,spotify:track:5v8aEcHcaJIGYpfVVPtJjI,Wires,5,sad,0.5680000000000001,0.5690000000000001,7,-6.013,0,0.0329,0.0004,0.10200000000000001,0.342,0.266,72.991
312,spotify:track:4IdTfTkCq56ILdow407QWt,Medicine,5,sad,0.252,0.292,3,-12.303,1,0.028200000000000003,0.117,0.359,0.41400000000000003,0.195,95.405
313,spotify:track:4n3Nfa3LhtdwrC9UfplS07,Turning Page,5,sad,0.304,0.379,3,-8.484,1,0.029,0.912,0.025,0.112,0.189,125.203
314,spotify:track:5sdTTy6GnSHRJfWI2ZvAGe,Risk It All,5,sad,0.489,0.738,5,-6.491,1,0.0281,0.027,0,0.079,0.655,86.203
315,spotify:track:62ThvHsujqV9sMr1V7yAJr,Want Me Back,5,sad,0.541,0.646,9,-6.451,1,0.226,0.558,0.0014500000000000001,0.101,0.47000000000000003,84.832
316,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,5,sad,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997
317,spotify:track:0UlguQTHxZSh4NKDMpQATl,My Mistake,5,sad,0.47600000000000003,0.255,6,-8.522,1,0.033800000000000004,0.792,0,0.114,0.12,145.67
318,spotify:track:0tMSssfxAL2oV8Vri0mFHE,listen before i go,5,sad,0.319,0.056100000000000004,0,-23.023,1,0.045,0.935,0.0038400000000000005,0.388,0.082,79.764
319,spotify:track:5CRVwXGikmqzoRO6q7FeAg,If I Could Fly,5,sad,0.5650000000000001,0.245,5,-9.132,1,0.0262,0.781,0,0.0998,0.307,75.055
32,spotify:track:7t7VTdIZS01AfR2w2SHb17,Good To You,3,upbeat,0.789,0.38,1,-10.662,1,0.0362,0.358,0.0207,0.09280000000000001,0.7020000000000001,92.028
320,spotify:track:2GDWfM3NQoD0UeCwI1qbvh,Miserable At Best,5,sad,0.499,0.361,2,-10.771,1,0.029900000000000003,0.5680000000000001,0,0.09910000000000001,0.422,134.894
321,spotify:track:79NlESqzFSW0hdBWgls4FX,Praying,5,sad,0.5650000000000001,0.381,10,-7.204,1,0.0302,0.48,0,0.109,0.325,73.483
322,spotify:track:5Cv1xqpyciZZuHHR7xr2l0,the broken hearts club,5,sad,0.62,0.28800000000000003,4,-9.431,1,0.123,0.801,0,0.34400000000000003,0.6910000000000001,100.385
323,spotify:track:6a5xI87SEuxoeX6riFYEjM,It's All in Vain,5,sad,0.7030000000000001,0.387,0,-9.793,1,0.039,0.598,6.85E-05,0.10300000000000001,0.298,120.044
324,spotify:track:1fyCXDT3vwV0SDWHKvYDmQ,Lua,5,sad,0.634,0.156,2,-17.025,1,0.0813,0.811,3.8599999999999996e-05,0.0896,0.299,107.023
325,spotify:track:3UOvd4bfGqepCVx4EJLy57,Thinking 'Bout Love - Acoustic,5,sad,0.684,0.17300000000000001,5,-13.535,1,0.059500000000000004,0.846,0,0.162,0.358,137.742
326,spotify:track:2esqfaQ1qUwVQB4bl5Vc70,Return2Sender,5,sad,0.508,0.482,1,-11.571,1,0.0316,0.12,0.28300000000000003,0.059500000000000004,0.381,157.951
327,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You into the Dark,5,sad,0.517,0.20600000000000002,5,-12.233,1,0.042100000000000005,0.924,0,0.11800000000000001,0.489,80.401
328,spotify:track:4WzhjxvLP95y7AMDy0Atwb,Out Of Love,5,sad,0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64
329,spotify:track:0qLYHvobT7ksOx4KqlyOqf,WONDER (reimagined by Jagwar Twin),5,sad,0.485,0.441,11,-7.101,1,0.0252,0.268,2.52E-06,0.212,0.17500000000000002,99.913
33,spotify:track:5QXAMj4GVRUPOQVUNJjLJl,Come See About Me,3,upbeat,0.739,0.626,7,-7.666,1,0.038900000000000004,0.658,0,0.14,0.812,126.388
330,spotify:track:1XczdQt6RKNkEQfPqUsi3q,All I Want,5,sad,0.189,0.427,0,-9.08,1,0.0449,0.113,0.09230000000000001,0.058,0.158,187.212
331,spotify:track:2tCL2T0TTIOS0s70HCJP3L,Hollow,5,sad,0.291,0.28500000000000003,6,-9.74,1,0.030500000000000003,0.6900000000000001,5.4199999999999996e-05,0.147,0.508,174.597
332,spotify:track:3JBB92odunFru2gOvI91x9,Don't Wanna Be Your Girl,5,sad,0.62,0.193,0,-13.404,1,0.0439,0.638,0.013600000000000001,0.107,0.155,129.979
333,spotify:track:0xd9Nf9PQTrssA4wHH4z2v,Bitter,5,sad,0.718,0.23700000000000002,9,-9.925,0,0.0308,0.34800000000000003,3.4699999999999996e-05,0.11,0.123,117.99
334,spotify:track:1WbLKgeGt4Ilo74WTByV6r,Maud Gone,5,sad,0.53,0.362,5,-7.078,1,0.027200000000000002,0.0258,0.000601,0.101,0.21,105.003
335,spotify:track:1wiw9ZdiSm3PZfdZqCzb0A,Misunderstood,5,sad,0.673,0.199,4,-12.351,0,0.038700000000000005,0.855,2.02E-05,0.36,0.228,123.038
336,spotify:track:4CxFN5zON70B3VOPBYbd6P,you were good to me,5,sad,0.561,0.0848,2,-15.099,1,0.040400000000000005,0.913,2.62E-05,0.112,0.20600000000000002,102.128
337,spotify:track:3JOF9NzQVkUXtCcJbEQuAb,Heart Like Yours,5,sad,0.465,0.259,7,-9.849,1,0.0318,0.874,0,0.10200000000000001,0.337,93.301
338,spotify:track:0vFJC16vkmxDqh5K2Hv5y6,When She Loved Me,5,sad,0.29,0.192,5,-11.287,1,0.0442,0.985,2.79E-06,0.10400000000000001,0.232,170.397
339,spotify:track:0UkZ0epPTahsPgLXacC5EG,Worthy Of You,5,sad,0.451,0.452,1,-9.363,0,0.0574,0.439,0,0.47800000000000004,0.386,57.523
34,spotify:track:4oP1iFJ5GSxeMMHofCg4ae,Love Again,3,upbeat,0.58,0.424,8,-6.366,1,0.0714,0.624,0,0.10300000000000001,0.47800000000000004,92.291
340,spotify:track:7xorL74fsKaQABpeyGj8qQ,Red Dust (Acoustic),5,sad,0.484,0.09230000000000001,1,-9.923,1,0.048600000000000004,0.97,0.00036199999999999996,0.0649,0.249,134.041
341,spotify:track:3CRtbOoAP82y0VbPO5j1ft,Too Sad To Cry,5,sad,0.515,0.27,10,-9.935,1,0.0357,0.842,0,0.114,0.234,120.483
342,spotify:track:5WLSak7DN3LY1K71oWYuoN,I'll Be Good,5,sad,0.455,0.28400000000000003,7,-10.774000000000001,1,0.0322,0.715,1.4700000000000001e-06,0.0897,0.133,133.936
343,spotify:track:6qqdFWe7C4LsBjWbXQdsHA,Dark Paradise,5,sad,0.6000000000000001,0.653,1,-8.309,0,0.0594,0.09530000000000001,0,0.122,0.43,119.994
344,spotify:track:65nCVhtlWYUzNvcM1MYp4l,Landslide,5,sad,0.5740000000000001,0.4,2,-8.387,1,0.0273,0.5690000000000001,6.19E-06,0.164,0.512,146.018
345,spotify:track:3Gi5i1ZxO2TIZ0MmAsoUI2,brokenhearted,5,sad,0.609,0.683,10,-7.946,1,0.037700000000000004,0.00816,0,0.661,0.559,74.532
346,spotify:track:0zP8BJOamm7Q9aNMwCby55,Skinny Love,5,sad,0.5650000000000001,0.257,0,-14.04,1,0.0579,0.843,3.0300000000000002e-06,0.109,0.111,76.493
347,spotify:track:47JVgLUOFUp4iZ60wR5nv2,Shades of Blue,5,sad,0.263,0.353,9,-7.152,0,0.028,0.872,2.9599999999999998e-05,0.0786,0.33,83.825
348,spotify:track:1PGGhSINHbLygmtcI2hhJv,Dynamite - Acoustic,5,sad,0.549,0.14100000000000001,1,-11.28,1,0.0441,0.963,0.00012299999999999998,0.1,0.321,114.183
349,spotify:track:2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,5,sad,0.668,0.361,1,-8.69,0,0.0273,0.5730000000000001,0.00506,0.0805,0.28800000000000003,134.15
35,spotify:track:7zvwxa2s4zIX7y49plhrmo,You Really Got a Hold on Me,3,upbeat,0.676,0.245,0,-14.27,1,0.0298,0.677,0,0.319,0.531,86.338
350,spotify:track:0u4rkpmNtgcFxYHepnVF4v,Carry You,5,sad,0.334,0.397,7,-7.993,1,0.0284,0.558,0.07740000000000001,0.126,0.035,93.445
351,spotify:track:0vByTEIzfWJJlnBfeSIv4l,Good Luck,5,sad,0.47200000000000003,0.166,5,-13.277,0,0.0349,0.891,3.81E-06,0.0964,0.225,121.457
352,spotify:track:4B4kunXhV2ZKnYcvDgAFoE,5AM,5,sad,0.357,0.434,0,-11.521,1,0.041800000000000004,0.244,0.006540000000000001,0.08080000000000001,0.0907,145.743
353,spotify:track:22uyZjmZR0DX8FyrIwQl35,"1,000 Years",5,sad,0.437,0.301,0,-8.519,1,0.038400000000000004,0.645,0,0.117,0.203,126.016
354,spotify:track:06D60wrdaXBTOyMIZ2HhzI,Trickle,5,sad,0.47000000000000003,0.125,7,-18.941,0,0.0431,0.928,0.0013700000000000001,0.145,0.117,71.328
355,spotify:track:4EEIRy9rPPlsIVQntrVQrv,Three,5,sad,0.529,0.28800000000000003,8,-9.514,1,0.0267,0.892,0.00029,0.17,0.19,131.794
356,spotify:track:5GT8b1dFaOWFF5twsmSOYx,The Best You Had,5,sad,0.595,0.608,5,-5.303,0,0.0373,0.358,0,0.0843,0.452,60.878
357,spotify:track:56AHhkRaqZHuTn737OxXBf,White Lines,5,sad,0.5750000000000001,0.227,6,-12.727,1,0.0316,0.717,0.114,0.107,0.17200000000000001,128.039
358,spotify:track:3tLAhLLltRJ8jnKAyiYQ2A,Only To Live In Your Memories,5,sad,0.451,0.499,6,-6.016,1,0.0269,0.07060000000000001,0.194,0.116,0.187,108.99
359,spotify:track:00akdRx173lGDFFzMAIv1f,I'm Not Your Hero,5,sad,0.731,0.739,9,-7.005,1,0.0323,0.00233,0.00795,0.09290000000000001,0.6890000000000001,121.98
36,spotify:track:4RQgqR09VmHn345vRhKQ6T,Sir Duke,3,upbeat,0.5760000000000001,0.579,6,-9.628,1,0.07690000000000001,0.16,0,0.0777,0.9470000000000001,106.978
360,spotify:track:3zE7ATRpfliDluoedEUSQr,Gasoline,5,sad,0.732,0.605,10,-7.307,0,0.040100000000000004,0.201,0,0.129,0.26,120.013
361,spotify:track:49wZPjRR4RbW09m3yNOVzq,love/hate,5,sad,0.534,0.209,5,-11.883,0,0.034,0.837,8.36E-05,0.111,0.291,145.697
362,spotify:track:0Rm2G83ELwkuEgpHlJcBPn,Can't Help Falling in Love,5,sad,0.406,0.0307,0,-17.636,1,0.04,0.9510000000000001,0,0.0984,0.245,136.716
363,spotify:track:0cEBv7oJxFp3bfTFqWFI0R,Why Don't You Love Me (feat. Demi Lovato),5,sad,0.53,0.802,2,-6.494,1,0.0362,0.121,0,0.11800000000000001,0.5660000000000001,148.054
364,spotify:track:5Gi9PNrnsQHCnI5EYelkIG,Are You Alright?,5,sad,0.385,0.0596,7,-22.701,1,0.0441,0.96,0.049100000000000005,0.276,0.318,58.568
365,spotify:track:3jq9yDWO3QWrYGogN9kf2a,Bleeding Out,5,sad,0.447,0.126,2,-19.511,1,0.0334,0.5650000000000001,0,0.0762,0.109,131.324
